23-Nov-2014 12:53:30
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20141123-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.25.14-ch03
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [15.92  16.90  15.05  16.29  14.00   0.63]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 8.50 psi
Push Water: ch = 2, press = 7.00 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
261	0.22	0.24	0.00	0.20	0.34	4.17	4.64	0.63	3.89	5.40
262	0.00	0.24	0.00	0.00	0.76	0.63	 4.64	 0.63	 0.63	11.31
263	0.35	0.00	0.26	0.00	0.38	6.28	0.63	4.62	0.63	5.96
264	0.22	0.15	0.34	0.20	0.09	4.17	3.12	5.72	3.89	1.93
265	0.12	0.77	0.00	0.00	0.10	2.62	13.68	 0.63	 0.63	 2.08
266	0.05	0.00	0.05	0.79	0.10	1.48	 0.63	 1.37	13.56	 2.10
267	0.05	0.15	0.69	0.00	0.11	1.48	 3.12	10.99	 0.63	 2.20
268	0.22	0.08	0.50	0.00	0.20	4.17	2.01	8.16	0.63	3.38
269	0.00	0.08	0.00	0.00	0.92	0.63	 2.01	 0.63	 0.63	13.49
270	0.12	0.08	0.50	0.00	0.29	2.62	2.01	8.16	0.63	4.75
271	0.00	0.15	0.13	0.20	0.53	0.63	3.12	2.55	3.89	8.00
272	0.05	0.03	0.00	0.79	0.12	1.48	 1.21	 0.63	13.56	 2.30
273	0.12	0.24	0.47	0.00	0.17	2.62	4.64	7.65	0.63	3.05
274	0.05	0.08	0.25	0.00	0.62	1.48	2.01	4.33	0.63	9.31
275	0.22	0.00	0.05	0.00	0.73	4.17	 0.63	 1.37	 0.63	10.84
276	0.22	0.24	0.18	0.00	0.37	4.17	4.64	3.27	0.63	5.75
277	0.35	0.53	0.00	0.00	0.11	6.28	9.66	0.63	0.63	2.19
278	0.12	0.00	0.26	0.20	0.41	2.62	0.63	4.62	3.89	6.38
279	0.22	0.36	0.24	0.00	0.17	4.17	6.75	4.27	0.63	3.08
280	0.00	0.08	0.09	0.79	0.03	0.63	 2.01	 2.02	13.56	 1.09
281	0.05	0.15	0.13	0.00	0.67	1.48	 3.12	 2.55	 0.63	10.06
282	0.35	0.00	0.49	0.00	0.16	6.28	0.63	7.99	0.63	2.83
283	0.05	0.00	0.00	0.20	0.75	1.48	 0.63	 0.63	 3.89	11.09
284	0.05	0.03	0.36	0.00	0.55	1.48	1.21	6.11	0.63	8.32
285	0.00	0.03	0.07	0.79	0.10	0.63	 1.21	 1.65	13.56	 2.10
Mixer 2
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
1	0.22	0.36	0.00	0.20	0.22	3.61	5.62	0.29	3.09	3.31
2	0.35	0.15	0.13	0.00	0.37	5.59	2.45	2.31	0.29	5.48
3	0.12	0.36	0.24	0.20	0.07	2.15	5.62	4.12	3.09	1.29
4	0.05	0.00	0.86	0.00	0.09	1.08	 0.29	13.96	 0.29	 1.51
5	0.05	0.08	0.09	0.00	0.77	1.08	 1.49	 1.75	 0.29	11.11
6	0.12	0.03	0.07	0.00	0.77	2.15	 0.79	 1.35	 0.29	11.12
7	0.12	0.03	0.07	0.20	0.57	2.15	0.79	1.35	3.09	8.32
8	0.35	0.24	0.00	0.20	0.21	5.59	3.78	0.29	3.09	3.20
9	0.12	0.00	0.13	0.00	0.75	2.15	 0.29	 2.35	 0.29	10.72
10	0.12	0.00	0.05	0.79	0.03	2.15	 0.29	 1.06	11.40	 0.75
11	0.22	0.03	0.36	0.20	0.18	3.61	0.79	6.07	3.09	2.81
12	0.00	0.08	0.25	0.00	0.67	0.29	1.49	4.19	0.29	9.70
13	0.35	0.03	0.07	0.20	0.34	5.59	0.79	1.35	3.09	5.10
14	0.12	0.00	0.26	0.00	0.61	2.15	0.29	4.50	0.29	8.83
15	0.12	0.36	0.00	0.00	0.51	2.15	5.62	0.29	0.29	7.47
16	0.53	0.08	0.09	0.00	0.29	8.28	1.49	1.75	0.29	4.37
17	0.78	0.00	0.13	0.00	0.09	11.94	 0.29	 2.35	 0.29	 1.56
18	0.00	0.15	0.00	0.20	0.65	0.29	2.45	0.29	3.09	9.43
19	0.53	0.00	0.13	0.00	0.34	8.28	0.29	2.35	0.29	4.98
20	0.22	0.15	0.00	0.20	0.43	3.61	2.45	0.29	3.09	6.32
21	0.05	0.24	0.18	0.00	0.53	1.08	3.78	3.07	0.29	7.77
22	0.35	0.00	0.00	0.20	0.45	5.59	0.29	0.29	3.09	6.52
23	0.00	0.00	0.05	0.00	0.95	0.29	 0.29	 1.06	 0.29	13.60
24	0.00	0.03	0.07	0.20	0.70	0.29	 0.79	 1.35	 3.09	10.07
25	0.00	0.03	0.18	0.20	0.59	0.29	0.79	3.13	3.09	8.50
26	0.05	0.36	0.00	0.20	0.39	1.08	5.62	0.29	3.09	5.68
27	0.00	0.00	0.49	0.00	0.51	0.29	0.29	8.05	0.29	7.45
28	0.05	0.08	0.00	0.79	0.07	1.08	 1.49	 0.29	11.40	 1.29
29	0.53	0.24	0.00	0.20	0.03	8.28	3.78	0.29	3.09	0.68
30	0.00	0.08	0.00	0.20	0.72	0.29	 1.49	 0.29	 3.09	10.34
31	0.22	0.00	0.13	0.20	0.45	3.61	0.29	2.35	3.09	6.55
32	0.22	0.36	0.00	0.00	0.42	3.61	5.62	0.29	0.29	6.11
33	0.35	0.00	0.26	0.20	0.18	5.59	0.29	4.50	3.09	2.81
34	0.00	0.03	0.00	0.79	0.17	0.29	 0.79	 0.29	11.40	 2.69
35	0.22	0.00	0.49	0.20	0.09	3.61	0.29	8.05	3.09	1.54
36	0.00	0.53	0.00	0.20	0.27	0.29	8.16	0.29	3.09	4.01
37	0.12	0.00	0.05	0.00	0.83	2.15	 0.29	 1.06	 0.29	11.86
38	0.22	0.03	0.07	0.00	0.68	3.61	0.79	1.35	0.29	9.76
39	0.12	0.53	0.00	0.00	0.34	2.15	8.16	0.29	0.29	5.06
40	0.12	0.03	0.00	0.79	0.05	2.15	 0.79	 0.29	11.40	 0.95
41	0.12	0.00	0.05	0.20	0.63	2.15	0.29	1.06	3.09	9.06
42	0.35	0.03	0.00	0.20	0.41	5.59	0.79	0.29	3.09	6.04
43	0.05	0.00	0.26	0.20	0.48	1.08	0.29	4.50	3.09	7.04
44	0.53	0.15	0.00	0.20	0.12	8.28	2.45	0.29	3.09	1.94
45	0.22	0.00	0.00	0.20	0.58	3.61	0.29	0.29	3.09	8.38
46	0.35	0.08	0.50	0.00	0.06	5.59	1.49	8.23	0.29	1.18
47	0.00	0.36	0.00	0.00	0.64	0.29	5.62	0.29	0.29	9.22
48	0.00	0.08	0.25	0.20	0.47	0.29	1.49	4.19	3.09	6.90
49	0.00	0.03	0.36	0.20	0.40	0.29	0.79	6.07	3.09	5.91
50	0.00	0.08	0.50	0.00	0.42	0.29	1.49	8.23	0.29	6.14
51	0.35	0.03	0.36	0.00	0.25	5.59	0.79	6.07	0.29	3.75
52	0.05	0.03	0.07	0.20	0.65	1.08	0.79	1.35	3.09	9.33
53	0.12	0.24	0.18	0.20	0.26	2.15	3.78	3.07	3.09	3.97
54	0.35	0.03	0.00	0.00	0.61	5.59	0.79	0.29	0.29	8.84
55	0.00	0.24	0.18	0.20	0.39	0.29	3.78	3.07	3.09	5.71
56	0.05	0.15	0.00	0.79	0.01	1.08	 2.45	 0.29	11.40	 0.38
57	0.22	0.15	0.00	0.00	0.63	3.61	2.45	0.29	0.29	9.12
58	0.12	0.00	0.86	0.00	0.02	2.15	 0.29	13.96	 0.29	 0.50
59	0.12	0.15	0.13	0.20	0.40	2.15	2.45	2.31	3.09	5.90
60	0.00	0.24	0.47	0.00	0.30	0.29	3.78	7.69	0.29	4.44
61	0.22	0.03	0.00	0.00	0.74	3.61	 0.79	 0.29	 0.29	10.70
62	0.22	0.03	0.18	0.00	0.56	3.61	0.79	3.13	0.29	8.20
63	0.05	0.24	0.00	0.00	0.71	1.08	 3.78	 0.29	 0.29	10.22
64	0.12	0.00	0.49	0.20	0.19	2.15	0.29	8.05	3.09	2.90
65	0.00	0.03	0.67	0.20	0.10	0.29	 0.79	10.95	 3.09	 1.62
66	0.35	0.15	0.00	0.20	0.30	5.59	2.45	0.29	3.09	4.46
67	0.35	0.08	0.00	0.00	0.56	5.59	1.49	0.29	0.29	8.18
68	0.53	0.00	0.05	0.20	0.22	8.28	0.29	1.06	3.09	3.32
69	0.35	0.08	0.25	0.00	0.32	5.59	1.49	4.19	0.29	4.74
70	0.00	0.00	0.26	0.20	0.54	0.29	0.29	4.50	3.09	7.78
71	0.05	0.53	0.00	0.20	0.21	1.08	8.16	0.29	3.09	3.27
72	0.22	0.08	0.00	0.20	0.50	3.61	1.49	0.29	3.09	7.23
73	0.12	0.24	0.00	0.00	0.64	2.15	3.78	0.29	0.29	9.22
74	0.12	0.36	0.24	0.00	0.27	2.15	5.62	4.12	0.29	4.09
75	0.35	0.36	0.00	0.00	0.28	5.59	5.62	0.29	0.29	4.25
76	0.22	0.03	0.67	0.00	0.07	3.61	 0.79	10.95	 0.29	 1.31
77	0.00	0.00	0.49	0.20	0.31	0.29	0.29	8.05	3.09	4.65
78	0.53	0.03	0.18	0.20	0.05	8.28	0.79	3.13	3.09	1.02
79	0.05	0.00	0.13	0.00	0.82	1.08	 0.29	 2.35	 0.29	11.72
80	0.53	0.36	0.00	0.00	0.10	8.28	5.62	0.29	0.29	1.73
81	0.12	0.24	0.00	0.20	0.44	2.15	3.78	0.29	3.09	6.42
82	0.22	0.15	0.34	0.00	0.29	3.61	2.45	5.66	0.29	4.38
83	0.35	0.08	0.09	0.20	0.27	5.59	1.49	1.75	3.09	4.09
84	0.05	0.24	0.00	0.20	0.51	1.08	3.78	0.29	3.09	7.42
85	0.05	0.53	0.00	0.00	0.41	1.08	8.16	0.29	0.29	6.07
86	0.35	0.00	0.00	0.00	0.65	5.59	0.29	0.29	0.29	9.32
87	0.00	0.03	0.67	0.00	0.30	0.29	 0.79	10.95	 0.29	 4.42
88	0.22	0.53	0.00	0.20	0.04	3.61	8.16	0.29	3.09	0.90
89	0.00	0.00	0.05	0.79	0.16	0.29	 0.29	 1.06	11.40	 2.49
90	0.12	0.53	0.00	0.20	0.14	2.15	8.16	0.29	3.09	2.26
91	0.12	0.15	0.34	0.20	0.19	2.15	2.45	5.66	3.09	2.95
92	0.05	0.08	0.50	0.20	0.17	1.08	1.49	8.23	3.09	2.60
93	0.53	0.03	0.36	0.00	0.07	8.28	0.79	6.07	0.29	1.23
94	0.78	0.00	0.00	0.00	0.22	11.94	 0.29	 0.29	 0.29	 3.38
95	0.00	0.24	0.47	0.20	0.10	0.29	3.78	7.69	3.09	1.64
96	0.78	0.00	0.00	0.20	0.02	11.94	 0.29	 0.29	 3.09	 0.58
97	0.05	0.03	0.18	0.20	0.53	1.08	0.79	3.13	3.09	7.76
98	0.35	0.24	0.18	0.00	0.23	5.59	3.78	3.07	0.29	3.55
99	0.05	0.24	0.47	0.20	0.04	1.08	3.78	7.69	3.09	0.90
100	0.00	0.36	0.00	0.20	0.44	0.29	5.62	0.29	3.09	6.42
101	0.00	0.00	0.05	0.20	0.75	0.29	 0.29	 1.06	 3.09	10.80
102	0.22	0.24	0.00	0.00	0.54	3.61	3.78	0.29	0.29	7.85
103	0.22	0.03	0.18	0.20	0.36	3.61	0.79	3.13	3.09	5.40
104	0.78	0.08	0.00	0.00	0.14	11.94	 1.49	 0.29	 0.29	 2.24
105	0.12	0.53	0.33	0.00	0.01	2.15	8.16	5.58	0.29	0.40
106	0.00	0.03	0.00	0.00	0.97	0.29	 0.79	 0.29	 0.29	13.81
107	0.53	0.15	0.00	0.00	0.32	8.28	2.45	0.29	0.29	4.74
108	0.00	0.03	0.18	0.00	0.79	0.29	 0.79	 3.13	 0.29	11.30
109	0.22	0.15	0.13	0.20	0.30	3.61	2.45	2.31	3.09	4.54
110	0.05	0.03	0.67	0.00	0.24	1.08	 0.79	10.95	 0.29	 3.68
111	0.12	0.08	0.09	0.00	0.70	2.15	 1.49	 1.75	 0.29	10.11
112	0.22	0.00	0.13	0.00	0.65	3.61	0.29	2.35	0.29	9.35
113	0.78	0.15	0.00	0.00	0.07	11.94	 2.45	 0.29	 0.29	 1.32
114	0.00	0.36	0.24	0.00	0.40	0.29	5.62	4.12	0.29	5.84
115	0.05	0.08	0.00	0.00	0.87	1.08	 1.49	 0.29	 0.29	12.40
116	0.05	0.08	0.50	0.00	0.37	1.08	1.49	8.23	0.29	5.40
117	0.78	0.03	0.07	0.00	0.12	11.94	 0.79	 1.35	 0.29	 1.96
118	0.22	0.53	0.00	0.00	0.24	3.61	8.16	0.29	0.29	3.70
119	0.05	0.15	0.13	0.20	0.47	1.08	2.45	2.31	3.09	6.91
120	0.12	0.08	0.25	0.00	0.55	2.15	1.49	4.19	0.29	7.96
121	0.35	0.03	0.07	0.00	0.54	5.59	0.79	1.35	0.29	7.90
122	0.00	0.08	0.09	0.00	0.83	0.29	 1.49	 1.75	 0.29	11.85
123	0.05	0.03	0.07	0.79	0.05	1.08	 0.79	 1.35	11.40	 1.01
124	0.05	0.08	0.09	0.20	0.57	1.08	1.49	1.75	3.09	8.31
125	0.05	0.00	0.05	0.20	0.70	1.08	 0.29	 1.06	 3.09	10.06
126	0.22	0.08	0.25	0.00	0.45	3.61	1.49	4.19	0.29	6.59
127	0.00	0.00	0.00	0.20	0.80	0.29	 0.29	 0.29	 3.09	11.49
128	0.00	0.53	0.33	0.00	0.13	0.29	8.16	5.58	0.29	2.14
129	0.05	0.08	0.00	0.20	0.67	1.08	1.49	0.29	3.09	9.60
130	0.35	0.24	0.00	0.00	0.41	5.59	3.78	0.29	0.29	6.00
131	0.78	0.00	0.05	0.00	0.17	11.94	 0.29	 1.06	 0.29	 2.70
132	0.05	0.00	0.13	0.20	0.62	1.08	0.29	2.35	3.09	8.92
133	0.53	0.24	0.00	0.00	0.23	8.28	3.78	0.29	0.29	3.48
134	0.53	0.00	0.05	0.00	0.42	8.28	0.29	1.06	0.29	6.12
135	0.12	0.08	0.50	0.20	0.09	2.15	1.49	8.23	3.09	1.60
136	0.05	0.53	0.33	0.00	0.08	1.08	8.16	5.58	0.29	1.40
137	0.12	0.03	0.67	0.00	0.17	2.15	 0.79	10.95	 0.29	 2.67
138	0.12	0.08	0.00	0.79	0.00	2.15	 1.49	 0.29	11.40	 0.29
139	0.05	0.77	0.00	0.00	0.18	1.08	11.67	 0.29	 0.29	 2.74
140	0.12	0.00	0.49	0.00	0.39	2.15	0.29	8.05	0.29	5.70
141	0.00	0.03	0.07	0.00	0.90	0.29	 0.79	 1.35	 0.29	12.87
142	0.05	0.24	0.47	0.00	0.24	1.08	3.78	7.69	0.29	3.70
143	0.12	0.08	0.00	0.00	0.79	2.15	 1.49	 0.29	 0.29	11.40
144	0.00	0.08	0.09	0.20	0.63	0.29	1.49	1.75	3.09	9.05
145	0.35	0.00	0.05	0.00	0.60	5.59	0.29	1.06	0.29	8.64
146	0.53	0.00	0.26	0.00	0.20	8.28	0.29	4.50	0.29	3.09
147	0.05	0.36	0.00	0.00	0.59	1.08	5.62	0.29	0.29	8.48
148	0.35	0.08	0.00	0.20	0.36	5.59	1.49	0.29	3.09	5.38
149	0.22	0.03	0.07	0.20	0.48	3.61	0.79	1.35	3.09	6.96
150	0.53	0.08	0.09	0.20	0.09	8.28	1.49	1.75	3.09	1.57
151	0.53	0.03	0.00	0.20	0.23	8.28	0.79	0.29	3.09	3.52
152	0.35	0.36	0.00	0.20	0.08	5.59	5.62	0.29	3.09	1.45
153	0.12	0.08	0.09	0.20	0.50	2.15	1.49	1.75	3.09	7.31
154	0.22	0.08	0.09	0.20	0.40	3.61	1.49	1.75	3.09	5.94
155	0.05	0.00	0.49	0.00	0.46	1.08	0.29	8.05	0.29	6.71
156	0.78	0.08	0.09	0.00	0.05	11.94	 1.49	 1.75	 0.29	 0.94
157	0.12	0.03	0.18	0.20	0.46	2.15	0.79	3.13	3.09	6.76
158	0.22	0.00	0.00	0.00	0.78	3.61	 0.29	 0.29	 0.29	11.18
159	0.35	0.08	0.09	0.00	0.47	5.59	1.49	1.75	0.29	6.89
160	0.53	0.03	0.18	0.00	0.25	8.28	0.79	3.13	0.29	3.82
161	0.00	0.15	0.34	0.00	0.51	0.29	2.45	5.66	0.29	7.49
162	0.00	0.00	0.86	0.00	0.14	0.29	 0.29	13.96	 0.29	 2.25
163	0.35	0.36	0.24	0.00	0.04	5.59	5.62	4.12	0.29	0.87
164	0.05	0.36	0.24	0.20	0.14	1.08	5.62	4.12	3.09	2.30
165	0.12	0.15	0.00	0.00	0.73	2.15	 2.45	 0.29	 0.29	10.48
166	0.53	0.00	0.00	0.00	0.47	8.28	0.29	0.29	0.29	6.80
167	0.05	0.00	0.13	0.79	0.02	1.08	 0.29	 2.35	11.40	 0.61
168	0.53	0.15	0.13	0.00	0.19	8.28	2.45	2.31	0.29	2.96
169	0.35	0.00	0.05	0.20	0.40	5.59	0.29	1.06	3.09	5.84
170	0.00	0.36	0.24	0.20	0.20	0.29	5.62	4.12	3.09	3.04
171	0.12	0.00	0.00	0.79	0.08	2.15	 0.29	 0.29	11.40	 1.43
172	0.12	0.03	0.00	0.00	0.84	2.15	 0.79	 0.29	 0.29	12.06
173	0.00	0.00	0.13	0.79	0.08	0.29	 0.29	 2.35	11.40	 1.35
174	0.12	0.03	0.00	0.20	0.64	2.15	0.79	0.29	3.09	9.26
175	0.05	0.24	0.18	0.20	0.33	1.08	3.78	3.07	3.09	4.97
176	0.05	0.00	0.00	0.79	0.15	1.08	 0.29	 0.29	11.40	 2.43
177	0.35	0.15	0.34	0.00	0.16	5.59	2.45	5.66	0.29	2.53
178	0.05	0.00	0.49	0.20	0.26	1.08	0.29	8.05	3.09	3.91
179	0.05	0.03	0.36	0.20	0.35	1.08	0.79	6.07	3.09	5.17
180	0.00	0.03	0.00	0.20	0.77	0.29	 0.79	 0.29	 3.09	11.01
181	0.00	0.00	0.00	0.79	0.21	0.29	 0.29	 0.29	11.40	 3.17
182	0.12	0.36	0.00	0.20	0.31	2.15	5.62	0.29	3.09	4.67
183	0.22	0.00	0.26	0.00	0.51	3.61	0.29	4.50	0.29	7.47
184	0.05	0.03	0.00	0.20	0.71	1.08	 0.79	 0.29	 3.09	10.27
185	0.53	0.03	0.00	0.00	0.43	8.28	0.79	0.29	0.29	6.32
186	0.35	0.00	0.13	0.00	0.52	5.59	0.29	2.35	0.29	7.50
187	0.78	0.03	0.00	0.00	0.19	11.94	 0.79	 0.29	 0.29	 2.90
188	0.05	0.03	0.67	0.20	0.04	1.08	 0.79	10.95	 3.09	 0.88
189	0.00	0.08	0.50	0.20	0.22	0.29	1.49	8.23	3.09	3.34
190	0.05	0.36	0.24	0.00	0.34	1.08	5.62	4.12	0.29	5.10
191	0.05	0.15	0.00	0.20	0.60	1.08	2.45	0.29	3.09	8.69
192	0.12	0.15	0.00	0.20	0.53	2.15	2.45	0.29	3.09	7.68
193	0.00	0.15	0.00	0.00	0.85	0.29	 2.45	 0.29	 0.29	12.23
194	0.00	0.00	0.13	0.00	0.87	0.29	 0.29	 2.35	 0.29	12.46
195	0.12	0.24	0.18	0.00	0.46	2.15	3.78	3.07	0.29	6.77
196	0.12	0.15	0.34	0.00	0.39	2.15	2.45	5.66	0.29	5.75
197	0.00	0.77	0.00	0.00	0.23	0.29	11.67	 0.29	 0.29	 3.48
198	0.22	0.24	0.18	0.20	0.17	3.61	3.78	3.07	3.09	2.60
199	0.05	0.03	0.00	0.00	0.91	1.08	 0.79	 0.29	 0.29	13.07
200	0.22	0.03	0.36	0.00	0.38	3.61	0.79	6.07	0.29	5.61
201	0.22	0.77	0.00	0.00	0.01	3.61	11.67	 0.29	 0.29	 0.37
202	0.22	0.00	0.49	0.00	0.29	3.61	0.29	8.05	0.29	4.34
203	0.35	0.00	0.13	0.20	0.32	5.59	0.29	2.35	3.09	4.70
204	0.78	0.03	0.18	0.00	0.01	11.94	 0.79	 3.13	 0.29	 0.40
205	0.00	0.24	0.18	0.00	0.59	0.29	3.78	3.07	0.29	8.51
206	0.22	0.03	0.00	0.20	0.54	3.61	0.79	0.29	3.09	7.90
207	0.12	0.03	0.36	0.20	0.28	2.15	0.79	6.07	3.09	4.17
208	0.35	0.15	0.13	0.20	0.17	5.59	2.45	2.31	3.09	2.68
209	0.00	0.00	0.00	0.00	1.00	0.29	 0.29	 0.29	 0.29	14.29
210	0.22	0.08	0.09	0.00	0.60	3.61	1.49	1.75	0.29	8.74
211	0.53	0.03	0.07	0.00	0.36	8.28	0.79	1.35	0.29	5.38
212	0.12	0.03	0.36	0.00	0.48	2.15	0.79	6.07	0.29	6.97
213	0.22	0.08	0.00	0.00	0.70	3.61	 1.49	 0.29	 0.29	10.03
214	0.22	0.00	0.05	0.20	0.53	3.61	0.29	1.06	3.09	7.69
215	0.35	0.03	0.18	0.00	0.43	5.59	0.79	3.13	0.29	6.34
216	0.00	0.15	0.34	0.20	0.31	0.29	2.45	5.66	3.09	4.69
217	0.05	0.15	0.34	0.00	0.46	1.08	2.45	5.66	0.29	6.75
218	0.35	0.24	0.18	0.20	0.03	5.59	3.78	3.07	3.09	0.75
219	0.12	0.15	0.13	0.00	0.60	2.15	2.45	2.31	0.29	8.70
220	0.53	0.03	0.07	0.20	0.16	8.28	0.79	1.35	3.09	2.58
221	0.53	0.24	0.18	0.00	0.05	8.28	3.78	3.07	0.29	1.03
222	0.00	0.00	0.26	0.00	0.74	0.29	 0.29	 4.50	 0.29	10.58
223	0.05	0.15	0.00	0.00	0.80	1.08	 2.45	 0.29	 0.29	11.49
224	0.53	0.00	0.00	0.20	0.27	8.28	0.29	0.29	3.09	4.00
225	0.05	0.00	0.05	0.00	0.90	1.08	 0.29	 1.06	 0.29	12.86
226	0.12	0.08	0.00	0.20	0.59	2.15	1.49	0.29	3.09	8.60
227	0.00	0.53	0.00	0.00	0.47	0.29	8.16	0.29	0.29	6.81
228	0.12	0.15	0.69	0.00	0.04	2.15	 2.45	11.23	 0.29	 0.85
229	0.22	0.15	0.13	0.00	0.50	3.61	2.45	2.31	0.29	7.34
230	0.00	0.24	0.00	0.20	0.56	0.29	3.78	0.29	3.09	8.16
231	0.53	0.00	0.26	0.20	0.00	8.28	0.29	4.50	3.09	0.29
232	0.12	0.08	0.25	0.20	0.35	2.15	1.49	4.19	3.09	5.16
233	0.12	0.00	0.00	0.00	0.88	2.15	 0.29	 0.29	 0.29	12.54
234	0.00	0.15	0.00	0.79	0.06	0.29	 2.45	 0.29	11.40	 1.12
235	0.53	0.08	0.00	0.20	0.18	8.28	1.49	0.29	3.09	2.86
236	0.35	0.03	0.36	0.20	0.05	5.59	0.79	6.07	3.09	0.95
237	0.12	0.03	0.18	0.00	0.66	2.15	0.79	3.13	0.29	9.56
238	0.05	0.03	0.07	0.00	0.85	1.08	 0.79	 1.35	 0.29	12.13
239	0.53	0.08	0.00	0.00	0.38	8.28	1.49	0.29	0.29	5.66
240	0.05	0.00	0.26	0.00	0.68	1.08	0.29	4.50	0.29	9.84
241	0.05	0.00	0.00	0.00	0.95	1.08	 0.29	 0.29	 0.29	13.55
242	0.35	0.08	0.25	0.20	0.12	5.59	1.49	4.19	3.09	1.94
243	0.05	0.03	0.18	0.00	0.73	1.08	 0.79	 3.13	 0.29	10.56
244	0.00	0.00	0.13	0.20	0.67	0.29	0.29	2.35	3.09	9.66
245	0.35	0.03	0.18	0.20	0.23	5.59	0.79	3.13	3.09	3.54
246	0.00	0.03	0.36	0.00	0.60	0.29	0.79	6.07	0.29	8.71
247	0.12	0.00	0.13	0.20	0.55	2.15	0.29	2.35	3.09	7.92
248	0.00	0.77	0.00	0.20	0.03	0.29	11.67	 0.29	 3.09	 0.68
249	0.22	0.08	0.25	0.20	0.25	3.61	1.49	4.19	3.09	3.79
250	0.53	0.08	0.25	0.00	0.14	8.28	1.49	4.19	0.29	2.22
251	0.53	0.00	0.13	0.20	0.14	8.28	0.29	2.35	3.09	2.18
252	0.22	0.00	0.26	0.20	0.31	3.61	0.29	4.50	3.09	4.67
253	0.05	0.15	0.34	0.20	0.26	1.08	2.45	5.66	3.09	3.95
254	0.12	0.00	0.00	0.20	0.68	2.15	0.29	0.29	3.09	9.74
255	0.00	0.15	0.69	0.00	0.16	0.29	 2.45	11.23	 0.29	 2.59
256	0.00	0.08	0.00	0.79	0.12	0.29	 1.49	 0.29	11.40	 2.03
257	0.22	0.24	0.47	0.00	0.07	3.61	3.78	7.69	0.29	1.33
258	0.05	0.08	0.25	0.20	0.42	1.08	1.49	4.19	3.09	6.16
259	0.00	0.15	0.13	0.00	0.73	0.29	 2.45	 2.31	 0.29	10.45
260	0.35	0.15	0.00	0.00	0.50	5.59	2.45	0.29	0.29	7.26
261	0.22	0.24	0.00	0.20	0.34	3.61	3.78	0.29	3.09	5.05
262	0.00	0.24	0.00	0.00	0.76	0.29	 3.78	 0.29	 0.29	10.96
263	0.35	0.00	0.26	0.00	0.38	5.59	0.29	4.50	0.29	5.61
264	0.22	0.15	0.34	0.20	0.09	3.61	2.45	5.66	3.09	1.58
265	0.12	0.77	0.00	0.00	0.10	2.15	11.67	 0.29	 0.29	 1.73
266	0.05	0.00	0.05	0.79	0.10	1.08	 0.29	 1.06	11.40	 1.75
267	0.05	0.15	0.69	0.00	0.11	1.08	 2.45	11.23	 0.29	 1.85
268	0.22	0.08	0.50	0.00	0.20	3.61	1.49	8.23	0.29	3.03
269	0.00	0.08	0.00	0.00	0.92	0.29	 1.49	 0.29	 0.29	13.14
270	0.12	0.08	0.50	0.00	0.29	2.15	1.49	8.23	0.29	4.40
271	0.00	0.15	0.13	0.20	0.53	0.29	2.45	2.31	3.09	7.65
272	0.05	0.03	0.00	0.79	0.12	1.08	 0.79	 0.29	11.40	 1.95
273	0.12	0.24	0.47	0.00	0.17	2.15	3.78	7.69	0.29	2.70
274	0.05	0.08	0.25	0.00	0.62	1.08	1.49	4.19	0.29	8.96
275	0.22	0.00	0.05	0.00	0.73	3.61	 0.29	 1.06	 0.29	10.49
276	0.22	0.24	0.18	0.00	0.37	3.61	3.78	3.07	0.29	5.40
277	0.35	0.53	0.00	0.00	0.11	5.59	8.16	0.29	0.29	1.84
278	0.12	0.00	0.26	0.20	0.41	2.15	0.29	4.50	3.09	6.03
279	0.22	0.36	0.24	0.00	0.17	3.61	5.62	4.12	0.29	2.73
280	0.00	0.08	0.09	0.79	0.03	0.29	 1.49	 1.75	11.40	 0.74
281	0.05	0.15	0.13	0.00	0.67	1.08	2.45	2.31	0.29	9.71
282	0.35	0.00	0.49	0.00	0.16	5.59	0.29	8.05	0.29	2.48
283	0.05	0.00	0.00	0.20	0.75	1.08	 0.29	 0.29	 3.09	10.75
284	0.05	0.03	0.36	0.00	0.55	1.08	0.79	6.07	0.29	7.97
285	0.00	0.03	0.07	0.79	0.10	0.29	 0.79	 1.35	11.40	 1.75
23-Nov-2014 12:53:34 Setting valves: 8 to 1
